timestamp,vibration,temperature,belt_speed,tension,motor_current,alignment,fault_condition
2026-01-11 16:10:00,4.879,65.71,2.309,93.92,126.51,2.685,Misalignment
2026-01-17 01:35:00,1.665,40.16,2.92,112.86,84.91,0.305,Normal
2026-01-11 13:10:00,1.996,45.6,2.814,98.07,125.94,1.602,Normal
2026-01-06 01:50:00,2.085,50.58,2.877,79.77,86.88,0.609,Normal
2026-01-14 15:25:00,4.228,54.73,2.873,99.63,102.31,0.817,Normal
2026-01-13 13:45:00,3.805,55.22,3.406,92.95,102.35,0.582,Normal
2026-01-09 22:50:00,2.911,65.13,2.82,90.21,101.67,0.537,Normal
2026-01-14 04:45:00,7.598,60.7,2.401,90.42,128.74,1.92,Joint Failure
2026-01-01 04:05:00,2.637,61.19,2.507,115.25,112.26,1.25,Normal
2026-01-15 21:25:00,2.402,61.91,3.072,118.81,116.61,0.451,Overload
2026-01-12 14:40:00,3.937,57.42,2.641,87.43,121.21,0.316,Normal
2026-01-03 23:30:00,5.192,68.01,2.696,118.25,118.54,2.226,Misalignment
2026-01-04 17:20:00,2.945,60.16,3.005,100.15,110.22,0.05,Normal
2026-01-03 11:55:00,2.683,63.43,2.918,117.32,120.37,0.993,Overload
2026-01-13 21:45:00,2.21,58.46,3.039,77.37,70.33,1.038,Normal
2026-01-10 03:15:00,3.38,66.34,2.334,105.15,180.0,0.493,Overload
2026-01-17 22:05:00,3.251,48.78,3.468,125.6,105.66,0.822,Normal
2026-01-06 18:20:00,6.055,55.77,3.358,98.33,122.53,0.664,Misalignment
2026-01-06 18:00:00,4.303,61.22,2.966,105.12,94.62,1.487,Misalignment
2026-01-09 10:05:00,1.548,69.53,2.589,89.28,114.2,1.418,Belt Damage
2026-01-13 05:40:00,3.015,54.34,2.734,92.62,118.51,0.446,Normal
2026-01-15 16:25:00,3.955,63.07,2.935,104.76,104.21,0.745,Normal
2026-01-18 06:30:00,4.128,33.58,2.948,86.47,111.13,1.546,Normal
2026-01-12 11:45:00,2.256,44.9,2.765,75.71,103.39,0.465,Normal
2026-01-16 13:00:00,2.567,56.04,3.5,90.55,69.84,0.777,Normal
2026-01-12 11:25:00,2.947,50.01,2.782,108.81,97.16,0.937,Normal
2026-01-17 11:55:00,3.041,51.85,2.529,94.49,87.13,1.047,Normal
2026-01-15 07:50:00,5.551,53.01,2.866,95.76,102.47,4.199,Misalignment
2026-01-10 01:10:00,3.24,64.88,3.169,102.37,83.45,0.74,Normal
2026-01-05 19:25:00,3.234,58.86,2.425,109.12,126.55,0.75,Normal
2026-01-14 07:35:00,2.45,65.02,2.757,100.32,99.59,0.569,Normal
2026-01-05 20:35:00,4.338,47.57,2.549,118.78,137.08,1.378,Overload
2026-01-05 03:35:00,7.272,45.3,2.851,84.95,129.21,2.134,Belt Damage
2026-01-05 21:20:00,5.012,56.64,2.689,80.71,106.37,3.19,Misalignment
2026-01-14 06:40:00,4.942,55.06,2.892,89.41,94.23,0.44,Normal
2026-01-07 05:50:00,3.072,60.83,2.451,72.92,120.53,0.929,Normal
2026-01-06 02:55:00,4.216,55.75,2.68,96.62,113.69,3.623,Misalignment
2026-01-18 05:45:00,1.705,51.23,2.402,73.76,121.27,0.367,Normal
2026-01-01 02:55:00,5.206,66.73,2.628,122.5,173.8,1.259,Overload
2026-01-13 07:05:00,4.155,75.4,2.398,114.0,163.41,0.632,Overload
2026-01-09 03:25:00,5.3,52.49,2.474,93.23,105.96,1.885,Misalignment
2026-01-17 05:50:00,4.135,65.89,3.037,109.6,115.29,2.625,Misalignment
2026-01-09 04:35:00,2.05,55.95,2.843,104.45,101.4,0.919,Normal
2026-01-08 15:50:00,1.77,45.41,2.655,112.17,88.42,1.542,Normal
2026-01-14 01:55:00,2.246,59.97,2.949,86.77,94.15,1.082,Normal
2026-01-05 11:10:00,3.443,51.23,2.715,87.96,97.0,0.813,Normal
2026-01-02 05:05:00,4.876,68.95,2.379,84.63,114.78,2.469,Misalignment
2026-01-08 10:05:00,4.936,70.67,2.64,93.8,156.09,1.25,Overload
2026-01-10 08:15:00,3.856,63.39,2.546,110.12,83.73,2.906,Misalignment
2026-01-16 20:00:00,5.402,62.99,1.935,121.55,151.52,0.467,Overload
2026-01-14 18:35:00,3.705,55.92,3.02,106.14,123.37,0.942,Normal
2026-01-06 20:05:00,7.086,71.68,2.657,94.01,133.53,2.615,Joint Failure
2026-01-17 18:50:00,2.81,52.47,2.633,90.37,111.56,0.672,Normal
2026-01-06 00:15:00,2.905,53.45,3.019,88.42,90.89,1.185,Normal
2026-01-12 06:15:00,4.53,77.45,2.408,150.19,138.52,0.429,Overload
2026-01-06 19:15:00,5.317,60.72,2.685,81.79,100.45,1.547,Belt Damage
2026-01-14 07:40:00,5.751,45.71,2.255,122.99,110.72,2.08,Joint Failure
2026-01-05 02:15:00,2.562,51.02,2.837,90.98,105.51,0.687,Normal
2026-01-10 17:10:00,5.866,55.97,2.645,124.69,133.53,0.249,Joint Failure
2026-01-06 21:00:00,2.346,56.82,2.804,113.62,94.06,0.829,Normal
2026-01-14 17:40:00,1.661,48.73,2.084,104.48,131.75,1.427,Joint Failure
2026-01-02 07:00:00,2.637,53.79,3.002,101.64,111.83,0.898,Normal
2026-01-13 12:50:00,1.764,62.5,2.363,108.54,107.88,3.289,Misalignment
2026-01-07 15:40:00,3.274,73.86,3.165,87.1,125.07,2.208,Belt Damage
2026-01-05 17:05:00,3.529,59.83,2.842,109.47,124.88,0.338,Normal
2026-01-07 08:05:00,3.065,66.72,2.578,97.61,105.73,0.49,Normal
2026-01-03 17:30:00,3.592,54.62,2.938,90.31,110.73,4.494,Misalignment
2026-01-02 15:05:00,6.603,58.38,2.312,118.56,143.15,1.391,Joint Failure
2026-01-01 11:40:00,5.474,52.47,2.729,119.16,82.97,1.348,Joint Failure
2026-01-03 17:40:00,2.174,46.41,2.204,91.2,96.84,0.965,Normal
2026-01-02 02:55:00,3.368,59.7,2.705,109.19,97.8,0.747,Normal
2026-01-01 04:10:00,3.513,54.8,2.68,128.18,130.04,1.487,Joint Failure
2026-01-03 11:30:00,2.822,59.56,2.854,87.96,103.89,0.975,Normal
2026-01-17 23:25:00,2.773,67.68,2.358,128.62,124.9,1.273,Overload
2026-01-10 20:40:00,2.984,41.83,3.15,82.99,102.4,0.594,Normal
2026-01-09 11:50:00,3.643,59.29,2.929,88.88,100.98,0.878,Normal
2026-01-17 17:05:00,3.904,48.86,2.386,87.56,112.79,0.583,Normal
2026-01-16 08:15:00,3.06,45.57,2.716,73.3,105.01,0.859,Normal
2026-01-16 23:00:00,4.379,46.57,2.699,100.19,115.49,1.211,Overload
2026-01-11 11:15:00,4.43,58.18,2.922,80.7,78.17,0.472,Normal
2026-01-10 06:10:00,2.333,45.62,2.764,96.29,102.97,0.721,Normal
2026-01-02 09:50:00,2.371,59.67,3.064,91.85,96.63,0.189,Normal
2026-01-13 22:20:00,2.124,55.4,3.097,72.4,88.5,0.769,Normal
2026-01-04 11:40:00,2.862,42.99,2.576,125.61,129.96,1.008,Overload
2026-01-14 03:35:00,3.069,57.56,2.762,76.73,114.92,1.13,Normal
2026-01-04 02:10:00,2.717,63.01,2.838,147.49,129.82,0.46,Overload
2026-01-09 08:55:00,3.632,65.02,2.289,99.54,100.29,1.646,Normal
2026-01-09 20:05:00,2.172,48.5,2.776,95.26,100.72,0.693,Normal
2026-01-17 18:45:00,1.697,49.12,2.921,105.0,98.55,0.981,Normal
2026-01-09 07:10:00,2.5,57.66,2.393,102.64,117.85,0.729,Normal
2026-01-14 16:20:00,4.871,51.52,2.828,131.19,152.04,0.05,Overload
2026-01-01 03:30:00,3.109,53.03,2.907,97.74,85.34,1.077,Normal
2026-01-10 19:50:00,1.526,60.06,2.308,87.46,101.22,0.83,Normal
2026-01-14 18:25:00,4.655,50.9,2.801,123.29,119.87,0.692,Overload
2026-01-02 01:15:00,3.949,53.2,2.859,92.7,88.08,3.795,Misalignment
2026-01-16 16:05:00,4.122,59.26,2.515,99.34,115.69,2.187,Misalignment
2026-01-14 00:15:00,2.795,54.04,2.601,101.18,84.73,1.252,Normal
2026-01-03 07:20:00,2.705,35.19,2.656,83.86,129.24,0.191,Normal
2026-01-05 02:05:00,3.296,45.45,3.325,76.03,103.65,0.775,Normal
2026-01-10 07:00:00,1.867,56.23,2.832,100.13,101.11,0.852,Normal
2026-01-07 18:15:00,2.853,60.15,3.218,105.6,86.97,0.796,Normal
2026-01-09 16:25:00,4.572,65.65,2.586,138.18,155.08,1.089,Overload
2026-01-06 02:45:00,3.245,52.36,3.104,96.78,125.58,1.109,Normal
2026-01-13 02:15:00,6.389,59.65,2.245,116.52,141.89,1.712,Joint Failure
2026-01-13 05:20:00,1.901,47.1,2.61,98.37,109.61,1.173,Normal
2026-01-08 09:40:00,5.37,52.39,2.503,117.87,131.82,2.306,Misalignment
2026-01-04 13:30:00,5.833,57.14,2.724,99.92,114.59,0.46,Belt Damage
2026-01-04 08:05:00,5.933,50.77,2.704,105.56,113.53,3.317,Misalignment
2026-01-11 00:45:00,4.293,57.15,2.718,94.55,120.51,1.438,Belt Damage
2026-01-11 21:10:00,3.335,53.51,2.983,88.06,82.5,0.658,Normal
2026-01-07 23:25:00,3.063,62.42,2.805,95.55,105.58,1.052,Normal
2026-01-08 11:05:00,4.949,66.89,2.991,71.91,96.58,1.092,Belt Damage
2026-01-12 12:55:00,4.523,62.24,3.02,102.91,143.77,4.388,Misalignment
2026-01-09 02:50:00,3.074,69.89,2.491,100.09,120.04,0.326,Normal
2026-01-14 12:00:00,4.674,72.1,2.458,58.81,118.5,2.165,Misalignment
2026-01-02 01:20:00,4.063,63.15,3.248,97.33,110.91,0.974,Overload
2026-01-06 00:00:00,5.876,60.43,1.902,85.71,135.7,2.56,Joint Failure
2026-01-06 04:40:00,4.307,75.97,2.833,94.93,60.98,3.267,Misalignment
2026-01-10 05:00:00,1.457,54.22,2.702,107.7,111.39,1.166,Normal
2026-01-10 23:35:00,1.789,57.41,3.182,98.94,125.78,0.546,Normal
2026-01-04 04:20:00,2.907,57.87,2.584,68.15,116.94,0.792,Normal
2026-01-15 12:30:00,2.858,58.83,3.163,108.03,117.64,3.084,Misalignment
2026-01-13 22:05:00,6.16,52.9,2.583,84.07,120.98,1.24,Belt Damage
2026-01-10 15:00:00,2.736,65.5,2.481,125.53,105.83,0.759,Overload
2026-01-06 15:20:00,4.079,65.43,2.588,105.98,104.54,0.657,Normal
2026-01-14 07:45:00,2.345,54.66,2.747,114.04,111.5,0.495,Normal
2026-01-03 20:25:00,3.254,57.1,2.678,99.28,116.89,1.028,Normal
2026-01-14 18:20:00,3.339,56.02,2.923,123.08,90.11,0.741,Normal
2026-01-05 16:50:00,3.212,39.32,2.643,109.88,113.41,0.886,Normal
2026-01-16 14:45:00,3.274,51.39,3.076,79.78,109.47,0.434,Normal
2026-01-03 22:50:00,3.116,57.34,2.805,109.28,94.43,1.155,Normal
2026-01-04 11:20:00,3.231,70.06,2.613,108.21,110.21,0.153,Normal
2026-01-12 17:25:00,1.661,53.38,2.302,92.05,112.61,0.826,Normal
2026-01-01 01:30:00,2.656,59.32,2.633,94.81,110.19,0.608,Normal
2026-01-06 16:25:00,2.892,52.48,2.648,87.07,111.93,0.826,Normal
2026-01-06 18:55:00,5.831,50.19,2.461,99.86,121.9,0.496,Joint Failure
2026-01-02 17:05:00,3.659,45.79,3.333,90.93,115.87,0.328,Normal
2026-01-05 16:15:00,3.549,49.03,2.941,80.62,86.29,0.788,Normal
2026-01-13 22:35:00,2.751,42.48,2.864,77.95,108.67,0.395,Normal
2026-01-17 18:05:00,3.082,42.19,3.041,79.42,109.52,1.245,Normal
2026-01-13 13:10:00,3.837,54.27,2.898,110.01,111.96,1.063,Normal
2026-01-13 02:05:00,5.398,67.03,2.818,88.36,126.41,4.081,Misalignment
2026-01-03 09:15:00,3.374,69.58,3.185,98.93,100.05,0.248,Normal
2026-01-13 22:55:00,5.756,56.84,2.558,100.39,100.27,1.902,Joint Failure
2026-01-06 14:00:00,2.315,50.41,2.361,94.72,108.09,1.504,Normal
2026-01-15 04:20:00,2.189,60.88,2.873,80.69,94.3,1.156,Normal
2026-01-12 19:30:00,3.055,47.06,2.647,107.48,106.05,0.506,Joint Failure
2026-01-04 12:05:00,3.956,56.68,2.799,98.91,101.24,0.64,Normal
2026-01-09 08:40:00,8.918,61.26,1.993,104.52,137.22,0.285,Joint Failure
2026-01-04 19:00:00,5.063,45.6,2.222,116.27,108.86,2.322,Misalignment
2026-01-05 14:35:00,3.467,61.1,2.602,118.98,142.83,1.332,Overload
2026-01-06 19:45:00,2.921,41.97,2.71,103.2,95.17,1.154,Normal
2026-01-07 22:35:00,3.897,49.36,3.067,105.66,106.61,0.407,Normal
2026-01-05 13:10:00,2.776,59.37,2.92,96.31,95.9,0.353,Normal
2026-01-12 07:30:00,3.325,58.49,2.867,94.19,122.29,0.122,Normal
2026-01-07 21:35:00,2.999,51.92,2.648,102.8,102.83,0.851,Normal
2026-01-13 16:00:00,2.902,51.78,2.882,100.49,106.72,2.881,Misalignment
2026-01-02 04:40:00,2.751,58.5,2.948,94.39,136.22,0.599,Normal
2026-01-16 13:30:00,4.686,66.92,2.578,103.61,130.47,3.842,Misalignment
2026-01-04 10:10:00,3.419,64.02,2.315,108.84,106.44,3.355,Misalignment
2026-01-16 18:40:00,3.064,57.64,2.297,113.42,84.0,0.937,Normal
2026-01-14 05:15:00,4.053,52.05,2.922,89.52,99.47,0.77,Normal
2026-01-16 16:55:00,4.217,67.46,2.556,89.84,113.72,2.767,Misalignment
2026-01-14 21:30:00,3.717,54.56,3.132,127.29,176.36,0.603,Overload
2026-01-11 17:35:00,5.922,63.64,2.402,96.76,120.27,0.25,Joint Failure
2026-01-14 18:05:00,2.264,59.33,2.578,73.91,91.95,0.967,Normal
2026-01-04 23:10:00,5.672,66.59,2.127,106.8,115.9,2.822,Misalignment
2026-01-09 04:30:00,2.8,56.35,2.757,92.44,113.15,1.028,Normal
2026-01-05 03:50:00,2.496,61.81,2.782,126.43,118.82,1.368,Overload
2026-01-01 07:05:00,2.882,62.91,2.607,98.53,95.49,0.666,Normal
2026-01-06 06:30:00,3.273,47.73,2.413,100.43,128.22,1.514,Normal
2026-01-02 19:00:00,1.665,61.41,2.912,107.53,96.72,0.411,Normal
2026-01-05 19:05:00,3.342,54.06,2.913,83.11,103.43,1.064,Normal
2026-01-10 10:20:00,4.218,64.15,2.31,101.43,100.46,3.621,Misalignment
2026-01-11 17:00:00,4.886,51.09,2.552,107.01,140.51,1.359,Overload
2026-01-04 12:30:00,3.172,56.43,2.627,102.68,125.15,1.552,Overload
2026-01-01 10:40:00,3.235,60.42,2.772,79.28,98.26,0.875,Normal
2026-01-05 17:40:00,4.743,61.33,2.596,106.8,159.14,1.279,Overload
2026-01-13 13:55:00,2.66,55.14,2.945,91.21,136.62,1.472,Belt Damage
2026-01-18 06:10:00,2.878,66.61,2.739,90.7,113.47,1.423,Normal
2026-01-04 02:15:00,4.985,57.86,3.072,88.55,148.82,1.69,Belt Damage
2026-01-10 16:45:00,3.348,54.02,2.802,82.35,101.51,0.32,Normal
2026-01-15 17:10:00,1.546,62.09,2.401,112.97,129.57,0.28,Overload
2026-01-05 17:15:00,1.744,51.5,2.791,92.67,138.38,4.559,Misalignment
2026-01-02 01:35:00,2.755,42.19,2.998,118.58,97.85,0.908,Normal
2026-01-06 18:25:00,3.8,47.09,3.16,99.98,120.96,0.178,Normal
2026-01-09 10:35:00,7.051,50.23,2.917,95.8,137.82,0.685,Belt Damage
2026-01-14 15:50:00,2.549,39.46,2.724,103.78,93.1,0.713,Normal
2026-01-05 13:45:00,4.124,59.62,1.92,121.22,175.72,0.561,Overload
2026-01-15 22:35:00,3.531,50.06,2.929,102.44,128.54,3.499,Misalignment
2026-01-09 14:10:00,2.104,55.12,2.323,97.28,107.41,0.204,Normal
2026-01-09 19:50:00,6.795,54.1,2.567,109.37,119.67,1.82,Belt Damage
2026-01-05 07:50:00,2.295,56.54,2.866,84.52,114.71,0.263,Normal
2026-01-05 04:40:00,4.682,55.11,2.948,89.41,114.61,0.796,Normal
2026-01-01 18:00:00,2.56,65.04,3.111,76.91,97.57,0.937,Normal
2026-01-15 21:40:00,6.714,66.6,2.587,126.87,107.09,3.471,Misalignment
2026-01-11 15:10:00,4.243,53.77,2.538,120.96,113.55,3.311,Misalignment
2026-01-05 07:15:00,2.381,55.05,2.31,100.01,112.53,0.603,Normal
2026-01-08 22:45:00,2.51,49.72,2.63,80.48,117.89,0.575,Normal
2026-01-10 12:20:00,3.488,68.41,2.543,100.25,105.18,0.783,Normal
2026-01-01 22:55:00,2.464,55.95,2.71,65.78,83.65,0.431,Normal
2026-01-02 16:45:00,2.926,56.27,2.357,84.29,120.73,2.46,Belt Damage
2026-01-04 14:15:00,4.354,62.91,2.731,100.91,166.8,0.341,Overload
2026-01-05 06:25:00,1.991,61.08,3.243,115.66,115.4,1.016,Normal
2026-01-16 22:05:00,7.81,62.19,2.594,97.18,134.94,1.375,Joint Failure
2026-01-04 12:00:00,2.986,60.04,3.267,77.65,95.42,1.02,Normal
2026-01-17 06:45:00,4.339,51.33,2.139,106.76,121.61,1.035,Joint Failure
2026-01-14 23:30:00,2.6,56.33,2.499,100.94,114.21,0.838,Normal
2026-01-12 01:10:00,3.938,60.93,2.256,94.3,91.31,0.748,Normal
2026-01-09 19:00:00,1.694,52.1,2.559,74.41,129.44,0.561,Normal
2026-01-15 11:25:00,1.533,57.2,2.749,118.58,126.33,0.419,Normal
2026-01-04 16:10:00,2.677,50.22,2.764,99.12,107.35,0.107,Normal
2026-01-08 12:30:00,4.969,60.89,2.371,100.74,107.74,2.874,Misalignment
2026-01-16 21:30:00,5.094,64.66,2.47,147.99,145.33,0.05,Joint Failure
2026-01-01 23:25:00,3.983,44.82,2.938,106.41,112.99,1.553,Normal
2026-01-13 09:05:00,2.511,66.99,2.397,118.29,134.73,0.468,Overload
2026-01-05 13:40:00,1.813,52.13,2.513,112.49,117.05,0.05,Normal
2026-01-18 06:50:00,4.191,60.94,2.801,108.81,91.31,0.709,Normal
2026-01-04 08:40:00,4.576,60.45,2.746,89.66,134.15,1.97,Misalignment
2026-01-11 20:30:00,5.698,58.75,2.557,100.46,73.44,2.973,Misalignment
2026-01-14 14:40:00,4.564,61.95,2.077,148.81,118.41,1.977,Joint Failure
2026-01-11 23:50:00,5.177,66.77,2.924,104.96,118.43,0.05,Joint Failure
2026-01-13 05:15:00,2.852,69.63,2.655,85.94,106.4,0.954,Normal
2026-01-03 03:35:00,5.669,57.58,2.164,116.15,129.67,1.599,Overload
2026-01-12 14:50:00,3.585,52.34,2.716,97.55,80.11,1.207,Normal
2026-01-07 01:10:00,3.315,52.76,2.671,119.82,137.69,0.869,Overload
2026-01-05 19:50:00,2.802,66.19,3.179,80.3,97.32,0.448,Normal
2026-01-15 01:30:00,6.813,71.99,2.655,86.86,122.43,1.425,Joint Failure
2026-01-07 09:55:00,2.885,50.82,2.512,90.5,108.66,0.639,Normal
2026-01-06 11:35:00,2.566,56.35,2.569,90.7,105.05,0.491,Normal
2026-01-06 17:55:00,5.878,71.68,1.943,130.8,153.99,0.52,Joint Failure
2026-01-09 04:00:00,3.43,42.99,2.385,103.69,109.28,4.428,Misalignment
2026-01-08 16:20:00,3.504,47.52,3.102,103.16,124.18,0.741,Normal
2026-01-08 00:20:00,5.596,51.76,2.534,103.02,120.64,1.634,Joint Failure
2026-01-18 06:20:00,2.788,55.13,2.836,85.66,88.06,1.217,Normal
2026-01-07 19:00:00,4.844,49.54,2.448,108.18,91.14,4.974,Misalignment
2026-01-05 12:55:00,3.626,60.96,2.445,121.62,135.39,0.886,Overload
2026-01-07 22:55:00,3.305,61.77,2.701,95.54,100.15,0.901,Normal
2026-01-16 11:15:00,3.064,49.6,2.927,100.19,105.93,0.428,Normal
2026-01-02 23:55:00,7.06,64.09,2.116,81.36,99.03,1.665,Joint Failure
2026-01-15 04:45:00,4.012,50.38,2.365,89.69,111.75,1.169,Normal
2026-01-15 23:55:00,4.311,54.54,2.76,101.32,77.6,1.136,Normal
2026-01-16 09:40:00,3.623,64.75,2.872,101.39,105.99,0.932,Normal
2026-01-06 22:10:00,6.819,57.35,2.044,100.34,113.23,3.268,Misalignment
2026-01-13 23:50:00,5.007,68.02,2.699,111.71,143.83,0.772,Overload
2026-01-13 01:10:00,2.964,57.41,2.466,95.21,110.54,1.066,Normal
2026-01-05 10:40:00,5.862,47.28,2.387,111.67,131.9,2.012,Misalignment
2026-01-03 23:45:00,2.25,46.72,2.81,92.21,111.7,0.771,Normal
2026-01-15 09:25:00,3.685,61.8,2.647,87.9,94.3,3.293,Misalignment
2026-01-07 06:05:00,3.768,57.82,2.827,106.08,117.76,0.847,Overload
2026-01-06 15:40:00,2.978,41.96,2.225,105.37,83.11,0.722,Normal
2026-01-07 22:05:00,3.346,47.58,3.075,96.84,124.04,0.589,Normal
2026-01-10 03:55:00,4.19,65.17,2.695,117.88,138.39,1.781,Overload
2026-01-01 22:25:00,2.744,49.32,3.227,100.64,94.8,1.307,Normal
2026-01-03 04:25:00,3.027,52.41,2.461,92.39,129.29,1.191,Normal
2026-01-11 16:45:00,4.927,58.93,2.831,114.9,125.15,1.887,Belt Damage
2026-01-09 02:30:00,3.664,68.13,2.759,103.38,120.29,0.202,Normal
2026-01-11 07:10:00,3.515,58.98,2.832,117.75,125.97,1.448,Overload
2026-01-02 01:00:00,2.775,56.07,2.364,80.11,127.89,0.581,Normal
2026-01-02 14:15:00,3.905,52.78,2.476,94.22,126.86,0.749,Normal
2026-01-06 00:35:00,2.322,62.54,2.941,83.74,112.93,2.069,Belt Damage
2026-01-06 02:40:00,2.878,59.02,2.396,74.68,90.53,1.004,Belt Damage
2026-01-08 02:30:00,3.234,58.88,2.869,88.36,90.08,0.485,Normal
2026-01-15 16:20:00,2.372,47.05,2.92,107.96,116.06,0.836,Normal
2026-01-14 01:40:00,4.083,50.12,2.883,79.49,115.84,1.033,Normal
2026-01-08 08:05:00,6.494,55.43,2.453,108.82,124.02,2.373,Belt Damage
2026-01-01 02:15:00,3.71,64.07,2.547,82.81,99.26,0.436,Normal
2026-01-14 07:55:00,5.867,45.18,2.533,109.34,89.36,2.54,Misalignment
2026-01-16 16:50:00,7.578,58.81,2.908,72.54,92.45,2.555,Belt Damage
2026-01-03 21:45:00,0.715,58.1,2.677,97.03,110.23,0.647,Normal
2026-01-14 06:50:00,3.458,52.97,2.467,83.66,110.17,0.424,Normal
2026-01-07 23:20:00,3.157,50.44,2.865,118.49,89.77,0.481,Normal
2026-01-18 00:55:00,3.406,62.45,2.738,113.02,105.27,0.966,Normal
2026-01-02 17:55:00,5.272,48.83,2.132,86.06,124.85,2.101,Belt Damage
2026-01-12 03:10:00,5.098,54.77,2.56,95.8,125.02,0.861,Belt Damage
2026-01-15 22:40:00,4.621,84.1,2.363,92.36,130.04,1.814,Belt Damage
2026-01-02 07:40:00,4.214,57.27,3.241,122.71,116.5,1.392,Normal
2026-01-07 10:15:00,3.941,66.7,2.858,93.3,99.78,0.929,Belt Damage
2026-01-06 07:05:00,3.279,63.6,2.648,94.2,113.24,0.751,Normal
2026-01-09 05:05:00,3.713,47.47,2.416,83.25,118.48,0.157,Normal
2026-01-15 09:35:00,2.606,68.58,2.863,83.06,104.95,0.644,Normal
2026-01-11 14:20:00,2.422,57.6,2.651,90.53,89.65,0.327,Normal
2026-01-11 00:20:00,1.722,65.93,2.5,88.68,109.99,0.856,Normal
2026-01-09 03:00:00,2.806,56.57,2.905,91.73,136.49,0.456,Overload
2026-01-02 07:10:00,2.197,53.23,3.006,89.02,99.09,0.879,Normal
2026-01-12 07:40:00,3.452,44.99,2.544,99.23,92.26,0.933,Normal
2026-01-09 06:25:00,6.598,70.83,2.55,88.69,117.91,1.571,Belt Damage
2026-01-15 23:05:00,4.765,62.85,2.795,142.1,142.03,1.695,Overload
2026-01-04 06:15:00,7.457,54.75,3.014,109.52,132.43,2.194,Misalignment
2026-01-15 13:50:00,2.383,54.46,3.153,108.22,114.58,1.099,Normal
2026-01-15 11:05:00,3.889,62.19,2.578,83.5,101.23,0.998,Normal
2026-01-10 17:15:00,2.924,55.35,2.678,103.27,80.92,0.468,Normal
2026-01-08 10:55:00,3.129,67.08,2.348,68.82,128.35,1.112,Normal
2026-01-14 06:05:00,3.731,59.76,3.076,76.2,148.99,2.135,Belt Damage
2026-01-16 18:20:00,4.598,65.95,2.775,110.98,114.38,0.67,Normal
2026-01-15 15:20:00,3.138,43.18,3.031,101.12,119.59,0.571,Normal
2026-01-08 04:20:00,2.802,55.63,3.179,96.16,117.84,0.282,Normal
2026-01-02 20:05:00,5.442,69.98,2.579,86.24,121.7,2.319,Belt Damage
2026-01-16 23:40:00,4.528,49.14,2.501,115.21,105.64,1.797,Overload
2026-01-03 05:00:00,2.557,47.33,2.97,106.01,119.01,1.216,Normal
2026-01-05 09:45:00,2.389,58.87,2.682,97.36,100.74,0.582,Normal
2026-01-01 15:25:00,7.116,55.67,2.311,85.79,90.52,4.566,Misalignment
2026-01-16 02:25:00,6.139,67.61,2.819,119.78,121.94,2.795,Misalignment
2026-01-12 00:55:00,5.344,58.2,2.382,94.49,118.0,2.88,Misalignment
2026-01-12 23:50:00,7.55,80.84,2.588,118.39,115.73,3.265,Joint Failure
2026-01-07 05:45:00,3.102,44.97,2.136,84.03,105.63,0.454,Normal
2026-01-11 08:15:00,6.234,66.55,2.715,127.25,102.58,1.723,Joint Failure
2026-01-06 00:05:00,4.214,55.43,2.52,103.75,95.1,0.632,Normal
2026-01-12 21:35:00,3.764,57.92,2.091,84.34,116.42,4.662,Misalignment
2026-01-17 22:10:00,2.654,54.82,3.191,77.24,114.91,0.675,Normal
2026-01-06 07:55:00,2.896,62.6,3.021,101.47,84.77,0.789,Normal
2026-01-12 22:55:00,7.246,62.01,2.333,78.94,129.66,1.376,Joint Failure
2026-01-05 10:05:00,3.269,47.66,3.217,84.03,113.75,0.474,Normal
2026-01-09 13:35:00,3.032,65.15,2.977,88.61,129.15,1.05,Normal
2026-01-03 02:35:00,2.762,40.28,2.679,97.9,107.19,1.168,Normal
2026-01-13 04:45:00,5.022,57.56,2.99,111.75,124.73,1.557,Belt Damage
2026-01-06 22:40:00,3.519,55.32,2.504,122.74,122.95,1.517,Overload
2026-01-08 15:15:00,3.079,65.9,2.787,100.58,129.66,0.636,Normal
2026-01-04 07:35:00,2.103,52.8,2.637,92.89,117.69,1.348,Normal
2026-01-09 22:55:00,4.85,39.58,3.254,89.82,120.62,4.707,Misalignment
2026-01-14 12:45:00,6.387,60.79,2.531,78.88,129.49,1.334,Belt Damage
2026-01-16 08:45:00,3.426,39.97,2.862,87.41,112.29,1.433,Normal
2026-01-12 17:40:00,2.784,41.81,2.672,90.89,98.1,0.486,Normal
2026-01-13 19:05:00,4.795,56.16,3.5,76.94,105.46,4.667,Misalignment
2026-01-02 09:35:00,6.151,51.52,2.61,91.22,135.98,1.477,Belt Damage
2026-01-08 04:35:00,3.859,49.77,2.657,101.46,106.1,0.507,Normal
2026-01-17 12:15:00,4.279,66.4,2.782,109.03,115.8,1.513,Belt Damage
2026-01-07 20:45:00,2.326,53.8,2.638,89.39,105.2,1.198,Normal
2026-01-01 13:10:00,2.084,53.73,2.26,106.91,103.34,0.549,Normal
2026-01-07 01:40:00,3.78,54.05,2.907,109.96,144.6,1.394,Overload
2026-01-11 02:25:00,2.369,55.72,2.859,107.86,114.15,0.807,Normal
2026-01-13 06:30:00,1.16,52.62,2.306,93.35,117.67,0.586,Normal
2026-01-04 03:10:00,3.807,51.62,2.85,86.36,76.47,0.659,Normal
2026-01-02 05:20:00,6.03,73.01,2.59,82.17,101.06,2.298,Misalignment
